PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FT,TOV,SF,AND ONE,SCORE,PERCENTILE
,,,,,,,,,,,FREQ%,FREQ%,FREQ%,FREQ%,FREQ%,
Cade Cunningham,DET,21,3.3,12.9,0.85,2.8,1,3,32.8,44.5,1.4,5.8,1.4,0,31.9,21.1
Bobby Portis,MIL,20,2.6,22.9,1.11,2.9,1.1,2.6,43.1,55.9,3.8,0,3.8,1.9,42.3,64.7
Obi Toppin,IND,18,2.9,29.1,1.09,3.2,1.2,2.7,43.8,57.3,3.8,7.5,3.8,1.9,41.5,62.7
Payton Pritchard,BOS,19,2.9,41.8,1.04,3.1,1.1,2.7,40.4,54.8,1.8,5.4,1.8,0,39.3,50.8
Malcolm Brogdon,POR,15,3.1,17.3,1.21,3.8,1.4,3,46.7,61.1,2.1,2.1,2.1,0,46.8,79.9
Klay Thompson,GSW,20,3.1,18.8,0.93,2.9,1.1,3,35,47.5,0,1.6,0,0,34.4,32.7
Rui Hachimura,LAL,12,3.6,33.3,1.3,4.7,1.7,3.1,54.1,71.6,4.7,9.3,4.7,0,51.2,90.1
Jordan Goodwin,PHX,20,3,43.2,0.93,2.8,1,2.9,35.1,49.1,0,5,0,0,33.3,32.1
Caris LeVert,CLE,16,4.1,25.5,0.85,3.5,1.1,3.8,28.3,38.3,9.1,0,9.1,0,34.8,20.2
Moritz Wagner,ORL,21,1.9,18.2,1.38,2.6,0.8,1.6,51.5,68.2,15,7.5,15,5,52.5,93.1
Aaron Holiday,HOU,16,2.6,42,1.31,3.4,1.3,2.6,51.2,67.1,2.4,2.4,2.4,2.4,50,90.4
Naji Marshall,NOP,12,3.7,41.9,1.25,4.6,1.5,3.3,45,61.3,6.8,2.3,6.8,0,47.7,83.8
James Harden,LAC,15,3.1,21.7,1.17,3.7,1.2,2.9,40.9,59.1,4.3,4.3,4.3,2.1,40.4,73.4
Cam Thomas,BKN,11,4.3,18.1,1.17,5,1.8,3.8,47.6,56,8.5,2.1,8.5,0,51.1,73.4
Alec Burks,DET,14,3.4,34.5,1.15,3.9,1.2,3.1,38.6,54.5,8.3,0,6.3,0,43.8,68
Kristaps Porzingis,BOS,15,3.6,23.4,1.02,3.7,1.1,3.2,35.4,46.9,14.8,1.9,13,5.6,40.7,48.5
Quentin Grimes,NYK,17,3.6,55.9,0.89,3.2,1.1,3.5,32.2,46.6,1.6,4.8,1.6,1.6,30.6,27.5
Jalen Green,HOU,18,3.4,17.6,0.89,3.1,1.1,2.9,36.5,47.1,6.5,11.3,6.5,1.6,35.5,27.5
Josh Okogie,PHX,20,3.2,44.7,0.87,2.8,0.9,2.7,31.5,41.7,11.1,6.3,11.1,3.2,34.9,25.5
Myles Turner,IND,18,3.5,23.3,0.87,3.1,1.1,3.3,33.9,43.2,4.8,3.2,4.8,1.6,34.9,25.5
Draymond Green,GSW,13,3.1,29.4,1.35,4.2,1.3,2.9,44.7,65.8,5,0,5,0,47.5,92.1
Marcus Smart,MEM,11,4,26.5,1.23,4.9,1.6,3.7,43.9,59.8,6.8,0,2.3,0,47.7,81.8
Jimmy Butler,MIA,17,2.2,11.3,1.4,3.1,1.1,2.1,51.4,67.1,10.5,0,10.5,2.6,55.3,94.7
Shai Gilgeous-Alexander,OKC,19,2.8,11,1,2.8,1.1,2.4,45.7,48.9,7.5,5.7,5.7,0,47.2,43.9
Ziaire Williams,MEM,18,3.1,33.1,0.96,2.9,1.1,2.9,35.8,50,0,3.6,0,0,34.5,37.3
Nikola Jokic,DEN,21,2.8,10.6,0.91,2.5,1,2.5,37.7,47.2,3.4,6.9,3.4,1.7,36.2,30.4
Joe Ingles,ORL,21,1.7,34.6,1.44,2.5,0.9,1.6,52.9,73.5,2.8,2.8,2.8,0,52.8,96.4
Chris Paul,GSW,19,2.1,22.2,1.3,2.7,0.9,1.9,48.6,68.9,2.5,7.5,2.5,2.5,45,89.8
Jaden McDaniels,MIN,11,3.7,45.6,1.27,4.7,1.9,3.5,55.3,67.1,4.9,7.3,4.9,4.9,51.2,85.8
Joel Embiid,PHI,17,2.6,8.7,1.16,3.1,1.1,2.1,51.4,61.4,11.1,11.1,8.9,0,51.1,70.6
Christian Wood,LAL,21,3.2,41.1,0.78,2.5,0.9,2.5,34,44.3,6,16.4,6,1.5,31.3,14.9
Zach LaVine,CHI,18,2.8,13.8,1,2.8,1.1,2.4,43.2,53.4,3.9,9.8,3.9,0,41.2,43.9
Jevon Carter,CHI,22,2.5,42,0.93,2.3,0.9,2.4,35.8,48.1,1.8,3.6,1.8,1.8,34.5,31
Tyrese Haliburton,IND,16,2.8,12.4,1.14,3.1,1.1,2.5,45,56.3,9.1,2.3,4.5,2.3,47.7,66.3
Yuta Watanabe,PHX,15,3.1,55.3,1.06,3.3,1,2.6,38.5,56.4,8.5,8.5,8.5,0,40.4,54.8
Marcus Sasser,DET,21,2.2,28.6,1.06,2.3,0.9,2.1,42.2,53.3,2.2,2.2,2.2,2.2,41.3,55.1
Giannis Antetokounmpo,MIL,19,2.9,10.8,0.88,2.6,0.9,2.3,41.9,46.5,16.1,10.7,14.3,3.6,41.1,26.2
Al Horford,BOS,17,2.4,33.9,1.17,2.8,1,2.4,42.5,60,0,2.4,0,0,41.5,73.9
Luka Doncic,DAL,19,2.2,7.5,1.14,2.5,0.8,1.9,43.2,54.1,14.3,2.4,14.3,4.8,47.6,67.3
Haywood Highsmith,MIA,15,2.9,42.3,1.09,3.2,1,2.7,36.6,53.7,4.5,2.3,4.5,0,38.6,61.3
Austin Reaves,LAL,21,2.7,19,0.86,2.3,0.8,2.4,31.4,41.2,5.4,3.6,5.4,0,33.9,21.7
Josh Giddey,OKC,20,3.2,21.1,0.76,2.4,0.9,2.9,29.8,40.4,3.2,6.3,3.2,0,30.2,13.5
CJ McCollum,NOP,8,4.9,24.2,1.21,5.9,2.1,4.6,45.9,59.5,7.7,0,7.7,2.6,48.7,78.2
Pat Connaughton,MIL,18,2.2,36.7,1.18,2.6,0.9,2.1,42.1,61.8,0,5,0,0,40,75.5
Caleb Martin,MIA,11,4.1,34.6,1.04,4.3,1.6,3.9,41.9,53.5,2.2,2.2,2.2,0,42.2,52.1
Cam Reddish,LAL,17,2.8,39.3,0.98,2.8,0.9,2.6,34.1,46.6,8.3,2.1,8.3,2.1,37.5,39.6
Miles Bridges,CHA,9,4.8,26.7,1.07,5.1,1.7,3.9,42.9,55.7,9.3,9.3,7,0,44.2,56.1
Alperen Sengun,HOU,18,2.4,11.9,1.04,2.6,1,1.9,51.4,58.6,11.4,9.1,11.4,0,50,52.5
Fred VanVleet,HOU,17,2.8,16.9,0.96,2.7,0.9,2.8,33.3,47.9,0,0,0,0,33.3,37
Russell Westbrook,LAC,20,2.7,18.9,0.85,2.3,0.9,2.6,32.7,43.3,1.9,1.9,1.9,0,33.3,20.8
Damian Lillard,MIL,18,2.2,9.2,1.15,2.5,0.8,1.9,41.2,54.4,10.3,2.6,5.1,0,46.2,70.2
Troy Brown Jr.,MIN,16,2.6,53.2,1.1,2.8,0.9,2.1,41.2,57.4,7.3,9.8,4.9,0,41.5,63
Toumani Camara,POR,20,3.2,40.9,0.71,2.3,0.8,2.9,25.9,33.6,9.5,1.6,7.9,3.2,30.2,8.6
Kevin Huerter,SAC,17,2.4,20,1.07,2.6,1,2.3,43.6,56.4,2.4,4.9,2.4,2.4,41.5,57.1
Keita Bates-Diop,PHX,17,2.6,45.9,0.98,2.6,0.8,2.4,34.1,42.7,13.3,0,11.1,4.4,40,39.3
Malaki Branham,SAS,20,3,32.8,0.73,2.2,0.9,2.8,30.4,38.4,1.7,6.7,1.7,1.7,28.3,10.6
Ausar Thompson,DET,21,3.3,26.3,0.64,2.1,0.9,2.9,29.5,33.6,5.8,7.2,4.3,1.4,30.4,5
Victor Wembanyama,SAS,19,3.7,17.6,0.62,2.3,0.8,3.2,25,31.7,7,11.3,7,2.8,25.4,3.6
Landry Shamet,WAS,15,2.3,30.4,1.26,2.9,1.1,2.1,50,64.1,5.9,2.9,5.9,2.9,50,85.5
Kelly Olynyk,UTA,19,1.8,25.4,1.23,2.3,0.8,1.3,60,74,11.4,17.1,11.4,0,51.4,82.2
Stephen Curry,GSW,19,2,8,1.13,2.3,0.8,1.9,41.7,59.7,0,5.3,0,0,39.5,65.7
Jabari Walker,POR,20,2.8,36.1,0.77,2.2,0.7,2.3,31.1,40,8.9,12.5,7.1,1.8,32.1,13.9
Gordon Hayward,CHA,18,3.1,19.4,0.77,2.4,0.7,2.4,30.2,36,19.6,10.7,17.9,7.1,33.9,13.9
Donovan Mitchell,CLE,16,3.3,12.6,0.79,2.6,1.1,3.3,32.7,38.5,1.9,0,1.9,0,34,15.5
Kevin Love,MIA,15,2.5,33.6,1.08,2.7,0.9,2.5,35.1,51.4,5.3,0,5.3,2.6,36.8,58.7
Tyus Jones,WAS,20,2.4,22.6,0.87,2.1,0.7,2.3,31.1,41.1,4.3,0,4.3,0,34,25.1
Jaden Ivey,DET,17,2.9,26.3,0.82,2.4,0.9,2.5,37.2,47.7,2,14,2,2,32,17.2
Jae Crowder,MIL,9,3.1,50,1.43,4.4,1.4,2.9,50,71.2,7.1,0,7.1,0,53.6,96
Max Christie,LAL,16,1.9,33.7,1.29,2.5,0.9,1.9,46.7,61.7,3.2,0,3.2,0,48.4,88.4
Trae Young,ATL,19,2.4,8.6,0.89,2.1,0.6,2.1,30,40,8.9,2.2,8.9,0,35.6,28.1
Jonas Valanciunas,NOP,21,1.5,12.1,1.26,1.9,0.6,1.4,44.8,62.1,6.5,0,6.5,0,48.4,84.8
Stanley Umude,DET,15,1.9,46,1.31,2.5,0.8,1.7,46.2,65.4,6.9,3.4,6.9,0,48.3,91.1
Skylar Mays,POR,14,2.1,23.2,1.31,2.7,1,2,50,67.9,0,3.4,0,0,48.3,91.1
Chris Boucher,TOR,19,1.7,29.2,1.15,2,0.7,1.6,45.2,61.3,3,6.1,3,3,42.4,69.3
Malachi Flynn,TOR,21,1.8,32.5,1,1.8,0.6,1.6,35.3,51.5,5.3,5.3,5.3,0,36.8,43.9
Jaden Hardy,DAL,17,2.4,32.5,0.95,2.2,0.7,2.1,33.3,44.4,15,0,12.5,5,37.5,34.1
Shake Milton,MIN,20,2.6,38.1,0.74,1.9,0.6,2.1,26.8,32.9,11.8,9.8,11.8,2,31.4,11.2
Domantas Sabonis,SAC,18,1.9,10.8,1.06,2.1,0.7,1.7,41.9,50,22.9,0,22.9,11.4,42.9,53.5
Doug McDermott,SAS,18,2.1,36.9,0.97,2.1,0.7,1.9,35.3,51.5,2.6,7.9,2.6,0,34.2,38.6
Gary Harris,ORL,16,2.7,38.4,0.86,2.3,0.8,2.4,31.6,47.4,2.3,9.3,2.3,0,30.2,23.8
Zach Collins,SAS,20,2.5,16.3,0.76,1.9,0.6,2.1,28.6,41.7,2,12.2,2,0,26.5,12.9
Jacob Gilyard,MEM,15,1.9,53.8,1.29,2.4,0.8,1.8,44.4,66.7,0,3.6,0,0,42.9,87.3
Dean Wade,CLE,14,2,52.8,1.29,2.6,0.9,2,42.9,64.3,0,0,0,0,42.9,87.3
Jeff Green,HOU,17,1.6,31.8,1.29,2.1,0.6,1.5,44,56,21.4,0,21.4,10.7,50,87.3
JT Thor,CHA,17,2.2,56.7,0.95,2.1,0.8,2.2,35.1,48.6,0,2.6,0,0,34.2,33.7
Sasha Vezenkov,SAC,15,2.9,49.4,0.84,2.4,0.8,2.6,30.8,44.9,2.3,7,2.3,0,30.2,18.8
Nicolas Batum,PHI,11,1.9,38.2,1.67,3.2,1.1,1.9,57.1,83.3,0,0,0,0,57.1,99.7
Bryce McGowens,CHA,14,2.1,49.2,1.17,2.5,0.8,1.8,44,64,6.7,10,6.7,0,43.3,72.1
Jae'Sean Tate,HOU,17,2.1,40.7,1,2.1,0.7,2.1,34.3,50,0,0,0,0,34.3,43.9
Gradey Dick,TOR,15,2.6,47.6,0.9,2.3,0.7,2.1,32.3,46.8,7.7,12.8,2.6,0,33.3,28.4
Patrick Beverley,PHI,20,2,38.2,0.87,1.7,0.7,1.9,34.2,43.4,2.6,2.6,2.6,2.6,33.3,24.8
Jaylin Williams,OKC,15,1.9,40,1.18,2.2,0.8,1.8,44.4,59.3,3.6,0,3.6,0,46.4,76.2
MarJon Beauchamp,MIL,16,2.1,38.4,1,2.1,0.7,1.8,39.3,55.4,3,12.1,3,0,36.4,43.9
Kelly Oubre Jr.,PHI,9,2.9,21.3,1.23,3.6,1.2,2.6,47.8,60.9,15.4,3.8,15.4,7.7,50,83.1
Tre Jones,SAS,17,1.8,19.4,1.07,1.9,0.6,1.7,37.9,51.7,3.3,0,3.3,0,40,55.6
Julian Champagnie,SAS,13,3.1,44.4,0.8,2.5,0.8,2.7,28.6,40,7.5,7.5,7.5,2.5,30,15.8
Justin Holiday,DEN,12,1.8,51.2,1.48,2.6,0.9,1.7,55,77.5,0,4.8,0,0,52.4,96.7
Isaac Okoro,CLE,12,2.5,36.1,1.03,2.6,1,2.4,41.4,53.4,0,3.3,0,0,40,50.3
Nassir Little,PHX,14,2.4,47.8,0.91,2.1,0.8,2.4,33.3,45.5,0,0,0,0,33.3,29.7
Peyton Watson,DEN,20,1.8,36.1,0.86,1.5,0.7,1.6,41.9,48.4,0,11.4,0,0,37.1,21.7
Nikola Vucevic,CHI,22,2.1,12.4,0.64,1.4,0.5,2,27.3,33,2.1,6.4,2.1,2.1,25.5,5.3
Julian Strawther,DEN,19,1.6,31.3,0.94,1.5,0.5,1.6,32.3,46.8,0,0,0,0,32.3,33
Xavier Tillman,MEM,10,3.2,34,0.91,2.9,1.1,2.9,37.9,50,3.1,6.3,3.1,0,34.4,29.4
Danilo Gallinari,WAS,18,1.8,26.6,0.88,1.6,0.6,1.7,35.5,43.5,6.1,3,6.1,3,36.4,27.1
Anthony Black,ORL,19,1.9,36.4,0.81,1.5,0.6,1.7,34.4,45.3,0,11.1,0,0,30.6,16.2
Aaron Wiggins,OKC,18,1.3,32.9,1.17,1.6,0.6,1.2,52.4,66.7,0,12.5,0,0,45.8,72.1
